Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"15775364","2","","2003505","2013-04-02 22:11:24","","159","","<p>I use the following in my <a href=""http://en.wikipedia.org/wiki/Bash_%28Unix_shell%29"" rel=""noreferrer"">Bash</a> settings:</p>

<pre><code>alias git-shoot=""git push origin --delete""
</code></pre>

<p>Then you can call:</p>

<pre><code>git-shoot branchname
</code></pre>
","134077","","4248328","","2018-12-13 04:43:53","2018-12-13 04:43:53","","","","3","","",""
"16276586","2","","2003505","2013-04-29 10:39:35","","127","","<p>Since January 2013, GitHub included a <kbd>Delete branch</kbd> button next to each branch in your ""Branches"" page.</p>

<p>Relevant blog post: <a href=""https://github.com/blog/1377-create-and-delete-branches"" rel=""noreferrer"">Create and delete branches</a></p>
","1026132","","4248328","","2018-12-13 04:42:21","2018-12-13 04:42:21","","","","2","","",""
"19572740","2","","2003505","2013-10-24 17:36:23","","256","","<pre><code>git branch -D &lt;name-of-branch&gt;
git branch -D -r origin/&lt;name-of-branch&gt;
git push origin :&lt;name-of-branch&gt;
</code></pre>
","450148","","450148","","2014-08-08 20:04:03","2014-08-08 20:04:03","","","","2","","",""
"20081966","2","","2003505","2013-11-19 21:02:31","","42","","<p>Mashup of all the other answers. Requires <code>Ruby 1.9.3+</code>, tested <strong>only</strong> on OS X.</p>

<p>Call this file <code>git-remove</code>, make it executable, and put it in your path. Then use, for example, <code>git remove temp</code>. </p>

<pre class=""lang-ruby prettyprint-override""><code>#!/usr/bin/env ruby
require 'io/console'

if __FILE__ == $0
      branch_name = ARGV[0] if (ARGV[0])
      print ""Press Y to force delete local and remote branch #{branch_name}...""
    response = STDIN.getch
    if ['Y', 'y', 'yes'].include?(response)
      puts ""\nContinuing.""
      `git branch -D #{branch_name}`
      `git branch -D -r origin/#{branch_name}`
      `git push origin --delete #{branch_name}` 
    else
      puts ""\nQuitting.""
    end
end
</code></pre>
","8047","","4248328","user456814","2018-12-13 04:42:35","2018-12-13 04:42:35","","","","5","","",""
"20233127","2","","2003505","2013-11-27 03:04:55","","49","","<p>Many of the other answers will lead to errors/warnings. This approach is relatively fool proof although you may still need <code>git branch -D branch_to_delete</code> if it's not fully merged into <code>some_other_branch</code>, for example.</p>

<pre><code>git checkout some_other_branch
git push origin :branch_to_delete
git branch -d branch_to_delete
</code></pre>

<p>Remote pruning isn't needed if you deleted the remote branch. It's only used to get the most up to date remotes available on a repository you're tracking. I've observed <code>git fetch</code> will add remotes, not remove them. Here's an example of when <code>git remote prune origin</code> will actually do something:</p>

<p>User A does the steps above. User B would run the following commands to see the most up to date remote branches</p>

<pre><code>git fetch
git remote prune origin
git branch -r
</code></pre>
","418828","","4248328","","2018-12-13 04:41:37","2018-12-13 04:41:37","","","","0","","",""
"23961231","2","","2003505","2014-05-30 18:32:35","","1724","","<h1>The Short Answers</h1>

<p>If you want more detailed explanations of the following commands, then see the long answers in the next section.</p>

<p>Deleting a remote branch:</p>

<pre class=""lang-bash prettyprint-override""><code>git push origin --delete &lt;branch&gt;  # Git version 1.7.0 or newer
git push origin :&lt;branch&gt;          # Git versions older than 1.7.0
</code></pre>

<p>Deleting a local branch:</p>

<pre class=""lang-bash prettyprint-override""><code>git branch --delete &lt;branch&gt;
git branch -d &lt;branch&gt; # Shorter version
git branch -D &lt;branch&gt; # Force delete un-merged branches
</code></pre>

<p>Deleting a local remote-tracking branch:</p>

<pre class=""lang-bash prettyprint-override""><code>git branch --delete --remotes &lt;remote&gt;/&lt;branch&gt;
git branch -dr &lt;remote&gt;/&lt;branch&gt; # Shorter

git fetch &lt;remote&gt; --prune # Delete multiple obsolete tracking branches
git fetch &lt;remote&gt; -p      # Shorter
</code></pre>

<h1>The Long Answer: there are 3 different branches to delete!</h1>

<p>When you're dealing with deleting branches both locally and remotely, keep in mind that <strong>there are 3 different branches involved</strong>:</p>

<ol>
<li>The local branch <code>X</code>.</li>
<li>The remote origin branch <code>X</code>.</li>
<li>The local remote-tracking branch <code>origin/X</code> that tracks the remote branch <code>X</code>.</li>
</ol>

<p><img src=""https://i.stack.imgur.com/NLAqw.png"" alt=""Visualization of 3 branches""></p>

<p>The original poster used</p>

<pre><code>git branch -rd origin/bugfix
</code></pre>

<p>which only deleted his <strong>local remote-tracking branch</strong> <code>origin/bugfix</code>, and not the actual remote branch <code>bugfix</code> on <code>origin</code>.</p>

<p><img src=""https://i.stack.imgur.com/iCOnz.png"" alt=""Diagram 2""></p>

<p><strong>To delete that actual remote branch</strong>, you need</p>

<pre><code>git push origin --delete bugfix
</code></pre>

<p><img src=""https://i.stack.imgur.com/6Z3GY.png"" alt=""Diagram 3""></p>

<h1>Additional Details</h1>

<p>The following sections describe additional details to consider when deleting your remote and remote-tracking branches.</p>

<h2>Pushing to delete remote branches also deletes remote-tracking branches</h2>

<p>Note that deleting the remote branch <code>X</code> from the command line using a <code>git push</code> <strong>will also delete the local remote-tracking branch</strong> <code>origin/X</code>, so it is not necessary to prune the obsolete remote-tracking branch with <code>git fetch --prune</code> or <code>git fetch -p</code>, though it wouldn't hurt if you did it anyway.</p>

<p>You can verify that the remote-tracking branch <code>origin/X</code> was also deleted by running the following:</p>

<pre class=""lang-bash prettyprint-override""><code># View just remote-tracking branches
git branch --remotes
git branch -r

# View both strictly local as well as remote-tracking branches
git branch --all
git branch -a
</code></pre>

<h2>Pruning the obsolete local remote-tracking branch origin/X</h2>

<p>If you didn't delete your remote branch <code>X</code> from the command line (like above), then your local repo will still contain (a now obsolete) remote-tracking branch <code>origin/X</code>. This can happen if you deleted a remote branch directly through GitHub's web interface, for example.</p>

<p>A typical way to remove these obsolete remote-tracking branches (since Git version 1.6.6) is to simply run <code>git fetch</code> with the <code>--prune</code> or shorter <code>-p</code>. <strong>Note that this removes all obsolete local remote-tracking branches for any remote branches that no longer exist on the remote</strong>:</p>

<pre class=""lang-bash prettyprint-override""><code>git fetch origin --prune
git fetch origin -p # Shorter
</code></pre>

<p>Here is the relevant quote from the <a href=""https://github.com/git/git/blob/v2.0.0/Documentation/RelNotes/1.6.6.txt#L162-L166"" rel=""noreferrer"">1.6.6 release notes</a> (emphasis mine):</p>

<blockquote>
  <p><strong>""git fetch"" learned</strong> <code>--all</code> and <code>--multiple</code>options, to run fetch from
  many repositories, and <strong><code>--prune</code> option to remove remote tracking
  branches that went stale.</strong>  These make ""git remote update"" and ""git
  remote prune"" less necessary (there is no plan to remove ""remote
  update"" nor ""remote prune"", though).</p>
</blockquote>

<h3>Alternative to above automatic pruning for obsolete remote-tracking branches</h3>

<p>Alternatively, instead of pruning your obsolete local remote-tracking branches through <code>git fetch -p</code>, <em>you can avoid making the extra network operation</em> by just manually removing the branch(es) with the <code>--remote</code> or <code>-r</code> flags:</p>

<pre class=""lang-bash prettyprint-override""><code>git branch --delete --remotes origin/X
git branch -dr origin/X # Shorter
</code></pre>

<h2>See Also</h2>

<ul>
<li><a href=""https://jk.gs/git-branch.html"" rel=""noreferrer"">git-branch(1) Manual Page</a>.</li>
<li><a href=""https://jk.gs/git-fetch.html"" rel=""noreferrer"">git-fetch(1) Manual Page</a>.</li>
<li><a href=""https://git-scm.com/book/en/Git-Branching-Remote-Branches"" rel=""noreferrer"">Pro Git &sect; 3.5 Git Branching - Remote Branches</a>.</li>
</ul>
","","user456814","539465","user456814","2016-03-10 12:20:26","2016-03-10 12:20:26","","","","3","","",""
"2373106","2","","2373074","2010-03-03 16:40:40","","1","","<p>if you are writing asp.net then occasionally you have to use double quotes in Eval statements and single quotes for delimiting the values - this is mainly so that the C# inline code knows its using a string in the eval container rather than a character.  Personally I'd only use one or the other as a standard and not mix them, it looks messy thats all.</p>
","2208","","","","","2010-03-03 16:40:40","","","","0","","",""
"2373160","2","","2373074","2010-03-03 16:47:15","","10","","<p>In HTML I don't believe it matters whether you use <code>""</code> or <code>'</code>, but it should be used consistently throughout the document.</p>

<p>My own usage prefers that attributes/html use <code>""</code>, whereas all javascript uses <code>'</code> instead.</p>

<p>This makes it slightly easier, for me, to read and check. If your use makes more sense for you than mine would, there's no need for change. But, to me, your code would <em>feel</em> messy. It's personal is all.</p>
","82548","","","","","2010-03-03 16:47:15","","","","4","","",""
"2373171","2","","2373074","2010-03-03 16:49:17","","373","","<p>The w3 org <a href=""http://www.w3.org/TR/html4/intro/sgmltut.html#h-3.2.2"" rel=""noreferrer"">said</a>:</p>

<blockquote>
  <p>By default, SGML requires that all attribute values be delimited using either double quotation marks (ASCII decimal 34) or single quotation marks (ASCII decimal 39). Single quote marks can be included within the attribute value when the value is delimited by double quote marks, and vice versa. Authors may also use numeric character references to represent double quotes (<code>&amp;#34;</code>) and single quotes (<code>&amp;#39;</code>). For double quotes authors can also use the character entity reference <code>&amp;quot;</code>.</p>
</blockquote>

<p>So... seems to be no difference. Only depends on your style.</p>
","229087","","119081","","2010-03-03 16:50:53","2010-03-03 16:50:53","","","","17","","",""
"2373203","2","","2373074","2010-03-03 16:53:36","","-8","","<p>Double quotes are used for strings (i.e., ""this is a string"") and single quotes are used for a character (i.e., 'a', 'b' or 'c').  Depending on the programming language and context, you can get away with using double quotes for a character but not single quotes for a string.</p>

<p>HTML doesn't care about which one you use.  However, if you're writing HTML inside a PHP script, you should stick with double quotes as you will need to escape them (i.e., \""whatever\"") to avoid confusing yourself and PHP.</p>
","273942","","","","","2010-03-03 16:53:36","","","","2","","",""
"2373206","2","","2373074","2010-03-03 16:54:01","","61","","<p>I use <code>""</code> as a top-tier and <code>'</code> as a second tier, as I imagine most people do. For example</p>

<pre><code>&lt;a href=""#"" onclick=""alert('Clicked!');""&gt;Click Me!&lt;/a&gt;
</code></pre>

<p>In that example, you must use both, it is unavoidable.</p>
","174375","","5067993","","2017-07-30 06:38:00","2017-07-30 06:38:00","","","","6","","",""
