Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"6036883","5340774","1","origin master may have commits besides the bug fix commits.","2011-03-17 22:08:57","","1864976"
"6048627","1188834","0","He did mention _'the ""new"" method in the controller.'_ What's the likelihood that you're going to load existing records from `controller#new` -- and if you do, why would you be worried about setting default values on those records?","2011-03-18 16:34:01","","145809"
"6054006","1188834","0","@SFEley Are you implying that people using Rails do not need defaults? And what `controller#new` has got to do with it?","2011-03-18 23:55:35","","330565"
"86126527","3047117","0","Forgive my ignorance - does this mean you can just remove those lines from the CSS file?","2018-03-29 15:00:29","","8606344"
"6090209","1188834","2","If you step back to read the original poster's question again, Nikita, and then my comments in order, it may make more sense to you.  If not...  Well, the question's been answered.  Have a nice day.","2011-03-22 03:06:17","","145809"
"86151200","29103071","0","Thankfully, it is 2018 and this is supported on most browsers now. I didn't even have to specify the width and height attributes for it to work.","2018-03-30 09:32:53","","4745239"
"22012557","1552353","0","not what the OP asked, but you can also do:
`git log -p --name-only`","2013-03-21 00:23:35","","85292"
"86228520","3047117","0","@ethancrist -- if a style is crossed out, that means it isn't being applied for the specific element that you're looking at. So if you were to remove it, that specific element would not be affected. However, that doesn't necessarily mean that the style in question isn't being applied elsewhere. It's not really possible to test whether a given CSS rule is ever applied anywhere (since the conditions that determine whether it might be applied are determined at runtime).","2018-04-02 12:14:22","","1237"
"69425750","10999165","0","@ganders The point is that you might not realize there were unmerged commits, and might not want to delete the branch anymore after you learned that. `-d` protects you from accidentally losing work.","2016-12-12 22:20:55","","3538165"
"37092822","572660","5","For information, in newer versions of git `git add -u` has become `git add -u :/` with the latter parameter being a path, allowing you to -u certain directories, `:/` handles the whole tree.","2014-06-05 09:49:44","","2230135"
"86324954","1020571","2","`titleize` needs to be removed from this answer or at least state it's a Rails method.","2018-04-04 18:24:58","","5101493"
"86325879","1986405","2","i agree @Dennis , this is not older, parentheses are optional and in most of the cases a GOOD PRACTICE.... try using include without parentheses in a one line if sentence for instance, what i meant is that depending on your case you should or must use brackets or not (not related with ""old"" ruby syntaxes at all)","2018-04-04 18:50:28","","1819280"
"69587167","1986398","0","Will this not match any contiguous substring of Dog, Cat and Bird?","2016-12-16 23:16:06","","367890"
"69609222","2878408","9","I hate keywords in upper case, just hate it, convention or no. There's no case-dependency with regard to keywords. I prefer all lower case. Yes, I know it's a mere preference, but this is also a mere comment.  ;-)","2016-12-18 02:27:17","","618649"
"86373860","20690490","0","There is a small mistake in here. As per [Array.prototype.includes()](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Array/includes), `includes` is ECMAScript 2016 Spec","2018-04-05 20:32:10","","1229360"
"37184224","5767357","10","You can overcome the IE browser support problem by including the code [given here](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Array/indexOf#Compatibility)","2014-06-08 10:42:27","user2443147",""
"52763024","21531501","0","Just a note, 1 caveat with this method is the potential for stack overflows. Unless you're working with massive arrays, you shouldn't have an issue.","2015-09-08 05:57:20","","2132305"
"86403964","7218106","0","Using stash has one big disadvantage. If you must merge after the stash pop, then the diffs are a mess: LOCAL and REMOTE are mixed up; at least with Git Extensions and Perforce P4Merge. REMOTE or Theirs is your stash and LOCAL or Ours is someone elses code from the branch. Do you still get it? So I prefer Amber's approach.","2018-04-06 14:58:45","","1770778"
"52813477","2003515","7","in addition to @TrevorBoydSmith's `git branch -a` to view all branches, you can also use `git branch -r` to view remote branches only. see also `git remote show origin` - source: http://gitready.com/intermediate/2009/02/13/list-remote-branches.html","2015-09-09 09:53:18","","1875965"
"6443347","3028670","0","What about the create action? Say I wanted to make an alternative to 'create' - would it count as a member?","2011-04-13 13:46:27","","278229"
"6450235","3028670","1","Yes, create is a member action.","2011-04-13 20:03:40","","1109"
"37301505","13270340","17","Note that `git remote prune` is a somewhat obsolete way to remove obsolete remote-tracking branches, the newer way to do it is to use `git fetch --prune` or `git fetch -p`.","2014-06-11 16:30:04","user456814",""
"22464881","572660","8","@Jared, added the asterisk explanation to answer your question","2013-04-03 21:13:04","","1681451"
"6509499","948142","31","`when (-1.0/0.0)..-1 then ""Epic fail""`","2011-04-17 23:49:45","","38765"
"69771885","38796408","0","Why would you need to do this when a child element with `absolute` positioning acts the same within a parent with `relative` or `absolute` positioning?","2016-12-22 14:12:01","","1410567"
"69772176","38730739","0","This doesn't appear to work the way  you claim.  The element is still positioning `fixed` relative to the viewport, NOT the containing element.  Its position left/right isn't being changed, so it stays where it is that regard, but it is not, in the true sense, fixed according to its parent.  Look at this example, I added a div above the parent div.  The `div.fixed-feedback` remains at 120px from the top of the window.

http://codepen.io/anon/pen/LbvOaY","2016-12-22 14:20:03","","1410567"
"69782189","38730739","1","@SeanKendle, that is correct. If the element was `fixed` relative to the parent in the truest sense of the word that would just be `absolute`. In this case it is `fixed` vertically to the viewport and horizontally to the parent. That is what I was attempting because it is what the question seems to be asking in my estimation. I may be wrong, though.","2016-12-22 18:51:10","","4422060"
"69783766","38730739","0","I agree except where you say that `absolute` inside the parent translates to essentially `fixed`, because if it were `absolute`, scrolling would cause it to move with the rest of the contents of the parent div, not remain stationary as it would in a truly `fixed` position.","2016-12-22 19:45:31","","1410567"
"6538565","3028670","1","But what about adding a ""get"" without any block? Is it member or collection route? My test showed its collection but with different id variable name.","2011-04-19 15:12:47","","299204"
"69817902","38796408","12","@Sean It's when the parent element has a scroll bar and you want the the fixed position element to stay while the parent element scrolls behind it.","2016-12-23 20:26:28","","437"
"69859441","9791602","1","Or even simpler: `git diff --name-only HEAD...master` (note the three dots). For a detailed explanation, see [here](http://stackoverflow.com/a/7256391/2063031).","2016-12-26 07:47:49","","2063031"
"86622348","34643199","1","This should be the accepted answer. Return doesn't allow statements over multiple lines natively","2018-04-12 18:49:12","","4986641"
"6605799","5767357","10","@Peter, yes you might be right. This article explains more and has a workaround for incompatible browsers: https://developer.mozilla.org/en/JavaScript/Reference/Global_Objects/Array/indexOf","2011-04-23 22:28:10","","613430"
"6605816","5767332","13","I'm not a big fan of this approach. If you end up using different libraries or frameworks, they can end up conflicting with each other.","2011-04-23 22:30:15","","645511"
"6605865","5767332","0","This worked as well, I chose to go with the indexOf function in the end though.  Thanks for the help!","2011-04-23 22:35:58","","364969"
"69895324","38796408","2","I always just put another div around it, and position absolutely to the outer div, then let the inner div have the scroll bar.  There are times when you don't have the control over the HTML, though, so good to know this works!","2016-12-27 14:18:03","","1410567"
